review_id_1,stars_1,pre_cleaned_text_1,review_id_2,stars_2,pre_cleaned_text_2
rvrTcRl9zOBrw8u3CW3XPQ,1,"I would give zero stars if I could. I went here by a friends referral who sees Mary regularly. I couldn't book with Mary, so I went with another stylist, Enkeleda. I got a so-so haircut that wasn't exactly what I wanted, so I went back for a free redo and ended up with literally the worst haircut I've ever had. My layers are uneven and messy, which has left my hair scraggly and I look like I have two different hair cuts on either side of my head and my ends are splitting like crazy. I went for a third time to speak with Mary (the owner). She wouldn't take the time to speak to me, let alone look at the awful job her stylist did. She sent the receptionist to tell me the only option was to have Enkeleda cut my hair again or I would have to pay full price for another cut with a different stylist. I told him there was no way I was letting that woman near my hair again. The receptionist wouldn't budge and Mary heard the whole thing and clearly did not care. She actually snickered at me when I walked out frustrated with this response.  I had a few choice words for her after that. There's no way I'd give more of my money to her salon after I already threw away $55 on a bad cut that is going to end up much shorter than I wanted by the time I get it fixed. A quality salon owner would have offered to fix it herself free of charge, but honestly, I wouldn't trust her judgment either, since she hired this woman.",toTDKgX7HS2IrbM1WJ15Lw,1,"I went here by a friends referral who sees Mary regularly. I couldn't book with Mary, so I went with another stylist, Enkeleda. I got a so-so haircut that wasn't what I asked for, so I went back for a free redo and ended up with literally the worst haircut I've ever had. My layers are uneven and messy, which has left my hair scraggly and I look like I have two different hair cuts on either side of my head (I posted pictures). I went for a third time to speak with Mary, the owner. She wouldn't take the time to speak to me, let alone look at the awful job her stylist did. She sent the receptionist to tell me the only option was to have Enkeleda cut my hair again or I would have to pay full price for another cut with a different stylist. I told him there was no way I was letting that woman near my hair again. The receptionist wouldn't budge. Mary was ten feet away, heard the whole thing and clearly did not care. She actually snickered at me when I walked out frustrated with this response. A quality salon owner would have offered to fix it herself or offered a refund."
EfHU1AV0NhXgEI871DIiHg,5,"I phone 5S screen replacement 
Walk ins accepted 
I was in and out like a nascar pit crew!!!
Great place fair prices.


I seen a 1 star review  for a screen that broke after 2 months come on 2 days and you might have an argument but 2 months ""come on MAN!""
#not fair",HeiwN0ZEbT6tAaxOmiLBCQ,5,"iPhone 5S screen replacement 
Walk ins exempted,
I was in and out like a nascar pit crew!!!
Great place fair prices.


I seen a 1 star review  for a screen that broke after 2 months come on 2 days and you might have an argument but 2 months ""come on MAN!""
#not fair # Idope fairy dust"
OEUQFY2EDwpceaBM1A310g,4,"Yes, the line for checkout involves some fairly inscrutable etiquette rules - heaven forbid you transgress them! - but otherwise I have nothing but positive comments for this quirky West Mt. Airy institution. It wouldn't be The Village without this store and its annex. Some highlights: the local tofu, not the bricks already in packages, but the ones floating in the water bin - the best ever. Take it home in the deli bags, which are placed directly behind you when you're facing the tofu (did I say quirky?) - that is, if you haven't brought your own bag. Put it into cold water and refrigerate once you're home, and it's so fresh that it keeps longer than any other tofu I've tried. Next, the extensive bulk goods, including canola and other oils that you can refill in your own container. Also an extensive bulk spice collection. Lately, I've found the staff to be interested in chatting about recipes and cooking. In particular, as I was loading up on ingredients for granola (yeah, heavy-duty cultural stereotype here, minus the Birkenstocks), and got some good pointers on making it from the staff person working the bulk aisle. Unless you're passing through as a tourist, you'll want to join, do the cooperator hours (6 per person per household each year) and get the 5% discount.",QU2rKJNMFKwSN_mRu1rWSA,5,"Yes, the line for checkout involves some fairly inscrutable etiquette rules - heaven forbid you transgress them! - but otherwise I have nothing but positive comments for this quirky West Mt. Airy institution. It wouldn't be The Village without this store and its annex. Some highlights: the local tofu, not the bricks already in packages, but the ones floating in the water bin - the best ever. Take it home in the deli bags, which are placed directly behind you when you're facing the tofu (did I say quirky?) - that is, if you haven't brought your own bag. Put it into cold water and refrigerate once you're home, and it's so fresh that it keeps longer than any other tofu I've tried. Next, the extensive bulk goods, including canola and other oils that you can refill in your own container. They've recently added bulk Kombucha - does it get any better than that? Some good vinegar options are also available in bulk. Remember to bring your own container. Also an extensive bulk spice collection. Lately, I've found the staff to be interested in chatting about recipes and cooking. In particular, as I was loading up on ingredients for granola (yeah, heavy-duty cultural stereotype here, minus the Birkenstocks), and got some good pointers on making it from the staff person working the bulk aisle. Unless you're passing through as a tourist, you'll want to join, do the cooperator hours (6 per person per household each year) and get the 5% discount. 

They spend a huge amount on credit card charges, so help out by using their EZ Pay option - make a deposit by cash or check, then spend it down."
JqX-KIDORhnEq-Lc963xZA,1,"Gotta love when you get overcharged for the wrong order and your food is cold... not only that but being charged $11 for one person is fine if I'm at a sit down restaurant eating a big meal. For fast food it's ridiculous. My meal should be $8 tops for the small portions. My suggestion... skip Wendy's and go straight to chick



Another order... another mistake. Why I would ever expect them to get it right is my bad. After two times in a row of them getting my order wrong hopefully I'll learn my lesson.",SxVMY_53Hvj_VJMOZB7jKg,1,Gotta love when you get overcharged for the wrong order and your food is cold... not only that but being charged $11 for one person is fine if I'm at a sit down restaurant eating a big meal. For fast food it's ridiculous. My meal should be $8 tops for the small portions. My suggestion... skip Wendy's and go straight to Chick-fil-A.
KhLCu4MUtgYkUfC9A50TAw,4,Noms,A0Y1QV0nT0t6pKeW4ix3LQ,4,:-D
KhLCu4MUtgYkUfC9A50TAw,4,Noms,FXZq-Kw7fJPeUODB6bHrRw,2,Lll
KhLCu4MUtgYkUfC9A50TAw,4,Noms,41nqjI9gymGk97g7tQM6Jg,1,Boo
KhLCu4MUtgYkUfC9A50TAw,4,Noms,HqMyRc-BQEK04BNdxNpXJQ,5,Wow
KhLCu4MUtgYkUfC9A50TAw,4,Noms,Qb-Bxk9Z_0lCG5w1Nm_mJg,5,太美味！连续吃了两个晚上，是在美国少有的鲜美，而环境又非常不错。昨天的担担面、香菇青菜都很好，酸菜肉丝汤也颇开胃；今天继续尝试了豆花鱼和炒豆苗，非常鲜美，还都送了米饭和茶水，人均20-30就可以吃的很饱，菜量挺足的。
KhLCu4MUtgYkUfC9A50TAw,4,Noms,QKz_omA54CJRtzPucuk5tw,4,C'mon!!!!!
KhLCu4MUtgYkUfC9A50TAw,4,Noms,zz4rpO6hC22sDRDHMyvoLA,5,ただただたぶんバーボンストリートで最高の音楽が聴ける。なんか他のお店では素人か？？と、いう演奏もままある中、びっくりするほど完成されたいい音出してます。カクテルはハリケーン13ドル＋チップ。盛り上がりもよいです。神戸でソネというジャズバーに通ってたのを思い出した。あっちはステーキサンドもうまかったなぁ。
KhLCu4MUtgYkUfC9A50TAw,4,Noms,AhoqNG4Cf8xbnO88DR9slQ,4,意餐，营业到晚上10点，mix的加州红酒很好，这里有意大利和加州的葡萄酒，牛排稍微过熟了，人气旺，环境服务口味都好。蔬菜汤一般化，披萨意面味道好，主菜印象不深。附近是餐饮集中区域。
KhLCu4MUtgYkUfC9A50TAw,4,Noms,ANd6OHyYapisjNU6ASuDxg,4,Awesome
6-5qyvl-lj2LnunijSWvJA,2,"It's a shame that the family that owns this complex has let it go to hell. We went today, it was hotter inside the restaurant that it was outside and we were told the air conditioning works when it wants to. The food was good but the service was a little on the inattentive side. In general, it's a shame to see this complex sitting empty on the West Bank when it could be full of little shops and a fun place to go. It's truly sad to me that this place is not occupied more.",TQwTfHoSOEaI4kaOhWES5g,2,"It's a shame that the family that owns this complex has let it go to hell. We went today, it was hotter inside the restaurant that it was outside and we were told the air conditioning works when it wants to. The food was good but the service was a little on the inattentive side. In general, it's a shame to see this complex sitting empty on the West Bank when it could be full of little shops and a fun place to go. It's truly sad to me that this place is not occupied more."
-SBlHw_VXBsTHlT8CH64vQ,1,"Swamp Tour was great.
Issue is with transportation to and from.  We were a group of six with one being 90 years old. We picked this company because they pick up and return ""direct"" to your hotel.  Long story short, they used a commercial size large bus to transport us to the tour.Driver was scary and hit road lane bumps as he talked to his cohort consistently. I was not only passenger concerned. THEN we were dropped off 3 blocks from hotel with our 90 year old left to walk with his cane in the heat. We were told bus too big to get to hotels and Driver didn't care or even try to call for help. Needless to say, we called Uber.",8TvXkX5wUhcS4sEnNtmdNA,1,"Swamp Tour was great.
Issue is with transportation to and from.  We were a group of six with one being 90 years old. We picked this company because they pick up and return ""direct"" to your hotel.  Long story short, they used a commercial size large bus to transport us to the tour. Driver was scary and hit road lane bumps as he talked to his cohort consistently. When you have a hundred people in your care you should have exemplary attention to your driving. I was not only passenger concerned. We were dropped off 3 blocks from hotel with our 90 year old left to walk with his cane in the heat. We were told bus too big to get to hotels and Driver didn't care or even try to call for help. Needless to say, we called Uber."
PpOZW4nG9SJXm6kRvvPDNA,5,"Great little family run Italian restaurant..Lunch was great,all homemade dishes.We had classic dishes as I always do my first time in a restaurant,eggplant parmigiana,spaghetti and meatballs and chicken piccata!!Each dish came out piping hot,enough to split,we all had leftovers and they were very very good!!Bread and soup or salad comes with your entree,$9.99 is a great deal considering the quality/portions..I will be back this weekend for dinner!!Chris the owner Chef was very gracious and knows his stuff!The Veal dishes are outstanding..",m9EmvurIobF3bEf7UoT0bg,5,"Great little family run Italian restaurant..Lunch was great,all homemade dishes.We had classic dishes as I always do my first time in a restaurant,eggplant parmigiana,spaghetti and meatballs and chicken piccata!!Each dish came out piping hot,enough to split,we all had leftovers and they were very very good!!Bread and soup or salad comes with your entree,$9.99 is a great deal considering the quality/portions..I will be back this weekend for dinner!!Chris the owner Chef was very gracious and knows his stuff!"
PpOZW4nG9SJXm6kRvvPDNA,5,"Great little family run Italian restaurant..Lunch was great,all homemade dishes.We had classic dishes as I always do my first time in a restaurant,eggplant parmigiana,spaghetti and meatballs and chicken piccata!!Each dish came out piping hot,enough to split,we all had leftovers and they were very very good!!Bread and soup or salad comes with your entree,$9.99 is a great deal considering the quality/portions..I will be back this weekend for dinner!!Chris the owner Chef was very gracious and knows his stuff!The Veal dishes are outstanding..",7Q_MxQRtTZV0P_K3jek19g,5,"Great little family run Italian restaurant..Lunch was great,all homemade dishes.We had classic dishes as I always do my first time in a restaurant,eggplant parmigiana,spaghetti and meatballs and chicken piccata!!Each dish came out piping hot,enough to split,we all had leftovers and they were very very good!!Bread and soup or salad comes with your entree,$9.99 is a great deal considering the quality/portions..I will be back this weekend for dinner!!Chris the owner Chef was very gracious and knows his stuff!The Veal dishes are as good as Donatello's...One last thing,save room for the incredible New Orleans style bread pudding!!!To Live for...."
UHqkkA7cwGXpORfmG6rsuQ,3,"There couldn't be a better location for s BYOB within walking distance of a beer distributer, and liquor store! However their outdoor seating on the sidewalk is lacking. Some plants, and colorful decor would make it a lot more enticing. We ordered the Tostadas and salsa which was good, but could have been spicier and split the fajitas which were good but not great. Definitely order extra tortillas if you're sharing, because three is not enough! 

Our server was very quick and attentive, but I did feel a bit rushed. They could benefit from a little PR. Comfy outdoor seating, Bring Your Own Tequila margarita bar, guacamole made at your table side, etc. They don't have a ton of competition in the area, but there was a lot to be desired at the end of our meal!",3nzE0VB4TdP8aJXdbmiC_Q,3,"There couldn't be a better location for a BYOB! It's within walking distance of a beer distributer, and liquor store! However, their outdoor seating on the sidewalk is lacking. Some plants, and colorful decor would make it a lot more enticing. We ordered the Tostadas and salsa which was tasty, but could have been spicier and split the fajitas which were good but not great. Definitely order extra tortillas if you're sharing, because three is not enough! 

Our server was very quick and attentive, but I did feel a bit rushed. They could benefit from a little PR. Comfy outdoor seating, Bring Your Own Tequila margarita bar, guacamole made at your table side, etc. They don't have a ton of competition in the area, but there was a lot to be desired at the end of our meal!"
AD_KvnquQ2YERhZoiROkOw,5,Been eating here since the beginning. Best Sonoran dog in town hands down. The comp is overrated and his buns and ingredients aren't as fresh. Their carne is also good and i also mess w a caramelo from time to time. There is a reason rachel ray said Nene's is the second best hot dogs in the U.S.,VI44CeRdJXO8mTedfaGGAw,5,Been eating here since the beginning. Best Sonoran dog in town hands down. The comp is overrated and his buns and ingredients aren't as fresh. Their carne is also good and i also mess w a caramelo from time to time. There is a reason rachel ray said they the second best hot dogs in the U.S.
khWD6swj4IIarEKRpOgjHQ,4,"Usually this place is good it just like most places it you go before noon they are all prepping and paying no attention to you. I'm the only one at the bar and am totally ignored while they chop and scrub. Frustrating 


Went back today and they were very nice. I have to say I hate those barstools. They have to be the most uncomfortable things I have ever sat on. Only had 2 things. Had to get off that stool. Omg maybe that's the game plan lol.",BzO2FQQtbx3c228rxmxKrQ,2,"Usually this place is good it just like most places it you go before noon they are all prepping and paying no attention to you. I'm the only one at the bar and am totally ignored while they chop and scrub. Frustrating 

Ok now I'm into my lunch hour. Tired of begging for service."
khWD6swj4IIarEKRpOgjHQ,4,"Usually this place is good it just like most places it you go before noon they are all prepping and paying no attention to you. I'm the only one at the bar and am totally ignored while they chop and scrub. Frustrating 


Went back today and they were very nice. I have to say I hate those barstools. They have to be the most uncomfortable things I have ever sat on. Only had 2 things. Had to get off that stool. Omg maybe that's the game plan lol.",wl61Nvbo5ACnxpLXfUvhPw,5,"Usually this place is good it just like most places it you go before noon they are all prepping and paying no attention to you. I'm the only one at the bar and am totally ignored while they chop and scrub. Frustrating 


Went back today and they were very nice. I have to say I hate those barstools. They have to be the most uncomfortable things I have ever sat on. Only had 2 things. Had to get off that stool. Omg maybe that's the game plan lol."
n2Kp7WUeX71GTZRU3-RwaA,5,Food is very fresh and delicious. Great customer service. I'm excited this is so close to my work! They definitely have a returning customer.,2ETSN-yZICRRvylUAeig8w,5,Great customer service and quality of work.
n2Kp7WUeX71GTZRU3-RwaA,5,Food is very fresh and delicious. Great customer service. I'm excited this is so close to my work! They definitely have a returning customer.,TMHeTNCBOg-7qHFK2eXHog,5,I experienced great customer service here. Forest went above and beyond to make sure my issue was resolved. Thank you Forest.
n2Kp7WUeX71GTZRU3-RwaA,5,Food is very fresh and delicious. Great customer service. I'm excited this is so close to my work! They definitely have a returning customer.,qtMAouSYvcGFvJcApsJddw,5,"Absolutely great customer service, our waitress was awesome and food delicious...to add very affordable first time there will become a regular customer 

Yelonda J"
n2Kp7WUeX71GTZRU3-RwaA,5,Food is very fresh and delicious. Great customer service. I'm excited this is so close to my work! They definitely have a returning customer.,6E_8ERoJ_rCfGgpFvjGf_g,4,Fresh salad and great customer service. My husband had the chicken tenders and also very good.
n2Kp7WUeX71GTZRU3-RwaA,5,Food is very fresh and delicious. Great customer service. I'm excited this is so close to my work! They definitely have a returning customer.,JrrzW_nQKAHS2HRqXHjNUQ,4,It's pricy and the food is okay.  Probably wouldn't come back.  Some food was okay. Other food was pretty bland. Great customer service though.
s2itoYbiI0C6OkC2JRPyZg,3,"I am a picky Cuban-American and my friend is an even pickier Puerto Rican. We were driving by and decided to stop and try Mi Caribe since St. Louis's selection of Latino restaurants leaves something to be desired. What a find!

The owner helped us and was very friendly. He took a lot of pride in the restaurant and told us where each piece of art work came from. He informed us that the chef was Dominican and that many of the dishes were prepared Dominican style. 

My friend wanted the mofongo but was on the fence because she doesn't like Dominican mofongo. The owner assured us that that all of the Puerto Rican customers seemed very pleased with the dish. She ordered one for herself and we both loved it. We were so impressed that we ordered 4 to go to feed our families for dinner.

I ordered the vaca con tostones and was equally impressed. The skirt steak was very well seasoned. Even though the steak was on top of the tostones, the tostones were crispy and delicious. 

I recommend this place to anyone who misses or likes authentic Dominican, Puerto Rican or Cuban food. We'll definitely be returning.

UPDATE:

After having such a positive experience, my friend and I returned yesterday. Wow, what a change. The service was terrible. We ordered a pork mofongo and a shrimp mofongo. 1+1=2, right? Well, the waitress didn't think so. She only brought the pork mofongo. She argued with my friend about what was ordered, which was very unprofessional. Not to mention the fact that she was flat-out wrong. She said she would bring out the shrimp mofongo in 20 minutes. Instead, she brought a plate of shrimp. Again, she argued about what we ordered and tried to charge us for the plate of shrimp! The owner was sitting nearby and heard the whole ordeal. He never intervened or apologized. Again, very unprofessional and overall terrible, especially for a new restaurant trying to build its reputation. 

On the upside, the pork mofongo was delicious so props to the chef. I just wish the rest of the experience had been more positive.",upG3cQGB7DmUQAVMdHcGYQ,5,"I am a picky Cuban-American and my friend is an even pickier Puerto Rican. We were driving by and decided to stop and try Mi Caribe since St. Louis's selection of Latino restaurants leaves something to be desired. What a find!

The owner helped us and was very friendly. He took a lot of pride in the restaurant and told us where each piece of art work came from. He informed us that the chef was Dominican and that many of the dishes were prepared Dominican style. 

My friend wanted the mofongo but was on the fence because she doesn't like Dominican mofongo. The owner assured us that that all of the Puerto Rican customers seemed very pleased with the dish. She ordered one for herself and we both loved it. We were so impressed that we ordered 4 to go to feed our families for dinner.

I ordered the vaca con tostones and was equally impressed. The skirt steak was very well seasoned. Even though the steak was on top of the tostones, the tostones were crispy and delicious. 

I recommend this place to anyone who misses or likes authentic Dominican, Puerto Rican or Cuban food. We'll definitely be returning."
YEkb-xyCR0VTRV4Rt1U_Ag,3,"Love coming here. Been for years. Drinks are well made. Staff is very friendly. Great servers! Love the outside patio. But c'mon, owner of Nipper's, put some money into maintenance! Dark inside (get rid of those cheap paper blinds) and brighten it up! Look at the front door entry! Place looking shabby!",w4oW9PHexD-i48tvNfw9ZA,3,"Love coming here. Been for years. Drinks are well made. Staff is very friendly. Great servers! Love the outside patio. But c'mon, owner of Nipper's, put some money into maintenance! Dark inside (get rid of those cheap paper blinds) and brighten it up! Look at the front door entry! Place looking shabby!"
cgjTPiQNO9D9iFXsaW6j3A,4,"Oh man! This place really hits the spot! My husband and I were in philly for the night and after a long night of heavy drinking we needed a breakfast/brunch spot that was going to get us on the hangover road to recovery, and Honey's Sit n'Eat was it!!!

There was a pretty long line but the overall wait wasn't terrible maybe like 20min. We immediately ordered a lot of beverages, needed hydration stat! I had the limeaid which was the absolute best choice, finished that within seconds! 

I had the huevos rancheros with addition of chorizo and avocado. Oh man this was straight heaven on a plate and I couldn't have asked for a better hangover cure. It was delicious! Eggs perfectly cooked, chorizo had the right heat, and the entire dish was bursting with flavor.

My husband had the honey cristo with a latke and raved about it as well. Overall experience was great and it was our first visit to Honeys Sit n'Eat but definitely won't be our last!!",ScDnBkeABvoX-HZiVTYQmA,4,"Oh man! This place really hits the spot! My husband and I were in philly for the night and after a long night of heavy drinking we needed a breakfast/brunch spot that was going to get us on the hangover road to recovery, and Honey's Sit n'Eat was it!!!

There was a pretty long line but the overall wait wasn't terrible maybe like 20min. We immediately ordered a lot of beverages, needed hydration stat! I had the limeaid which was the absolute best choice, finished that within seconds! 

I had the huevos rancheros with addition of chorizo and avocado. Oh man this was straight heaven on a plate and I couldn't have asked for a better hangover cure. It was delicious! Eggs perfectly cooked, chorizo had the right heat, and the entire dish was bursting with flavor.

My husband had the honey cristo with a latke and raved about it as well. Overall experience was great and it was our first visit to Honeys Sit n'Eat but definitely won't be our last!!"
eDFMoTVCffF_CPa7EHnMlg,5,Great caffe! I came here with my friends to eat some bingsoo. We got the melon bingsoo and it was sooo good!!! They have awesome korean music playing as well. It's a nice place to just chill and talk to your friends. It can get a bit busy on the weekends tho! Def. recommand this place to everyone. I will be back again to try out more of their drinks next time!~,_ZhcA-KDzE8CE7Bn5y8Anw,5,I got the mixed Faitas Nachos(chicken and steak) tasted great and got plenty with my order! Will definitely be back! Will try the drinks next time
lWESO2tsEbiJa-MTCWpGaw,1,"Our family was so looking forward to our stay at the JW Marriott,  Indianapolis  after a long 6 hours in the car! We made a reservation a few weeks prior & spoke to the hotel directly explaining that we needed to have connecting rooms because we were traveling with 4 children. The gentleman blocked us the rooms on a high floor that were connecting & assured me we were all set. When we showed up to check in the front desk told us only one room was ready the other connecting room was being cleaned. He went ahead & charged my card for both rooms & told me they would call once the other was ready. 2 hours later we got the call & returned to the front desk the gal at the front desk began to tell me that we only had one room & argued with me about having a second room I explained to her that I was told the room number & everything. She still questioned me as though I was not being truthful so I had to point out the gentleman who checked me in just to confirm my story only to find out the whole problem really was that someone gave our other room away! That really wouldn't have been a big deal except they had no more connecting rooms to accommodate our family! Unsympathetic with very little customer service MOD, & Phil the GM their way of handling our situation... 2 separate rooms & $60 off was considered ""fixing"" their mistake! Anyone with multiple children knows moving room to room then having to feed, bath & entertain from separate rooms on a family vacation is a nightmare (slamming doors, shifting suitcases, toys ect.)  Coming from 2 people who have worked & ran five star Conference Resorts the situation was handled poorly from the get go! Customer Service is always a priority in this industry but sadly for this facility it was not.",VtsyVfd7KSzBNVwAv-jskg,1,"Our family was so looking forward to our stay at the JW Marriott,  Indianapolis  after a long 6 hours in the car! We made a reservation a few weeks prior & spoke to the hotel directly explaining that we needed to have connecting rooms because we were traveling with 4 children. The gentleman blocked us the rooms on a high floor that were connecting & assured me we were all set. When we showed up to check in the front desk told us only one room was ready the other connecting room was being cleaned. He went ahead & charged my card for both rooms & told me they would call once the other was ready. 2 hours later we got the call & returned to the front desk the gal at the front desk began to tell me that we only had one room & argued with me about having a second room I explained to her that I was told the room number & everything. She still questioned me as though I was not being truthful so I had to point out the gentleman who checked me in just to confirm my story only to find out the whole problem really was that someone gave our other room away! That really wouldn't have been a big deal except they had no more connecting rooms to accommodate our family! Unsympathetic with very little customer service MOD, & Phil the GM their way of handling our situation... 2 separate rooms & $60 off was considered ""fixing"" their mistake! Anyone with multiple children knows moving room to room then having to feed, bath & entertain from separate rooms on a family vacation is a nightmare (slamming doors, shifting suitcases, toys ect.)  Coming from 2 people who have worked & ran five star Conference Resorts the situation was handled poorly from the get go! Customer Service is always a priority in this industry but sadly for this facility it was not."
7z19fZeiPJzhSl5JAIxyMw,4,"New restaurant in town. This is their third location and the sure have it down. Friendly service, very good food and the portions are huge. You won't be disappointed!
We always have spaghetti and meatballs or sausage first time out. Excellent on both counts. The salad was fresh and cold. Very nice. The garlic rolls were so good , we got an extra order. The lady next to us got veal Parmesan and that looked delicious. We didn't have any drinks but the prices are very reasonable!",mmK4MKcd6ALw5dQHdbuG6Q,5,"New restaurant in town. This is their third location and the sure have it down. Friendly service, very good food and the portions are huge. You won't be disappointed!
We always have spaghetti and meatballs or sausage first time out. Excellent on both counts. The salad was fresh and cold. Very nice. The garlic rolls were so good , we got an extra order. The lady next to us got veal Parmesan and that looked delicious. We didn't have any drinks but the prices are very reasonable! Have now been here three times since they opened! Better each time!
Tonight we tried their pizza and a veal park sandwich. You won't eat it all and it was only $8.50. Excellent"
7KBlW3HPl6GI9A-Q0_0W7g,3,"Food was good but expect small portions & its pricey for the stuff. 
I like their concept being similar to chipotle.",gGAindQhutxu-C2S-b-uqg,3,"Food was good but expect small portions & its pricey for the stuff. 
I like their concept being similar to chipotle."
p4ursjKrrDc21Ii_AOFQsA,3,"The food is good but if you order takeout, make sure you check that your order is correct. In 3 out of 4 trips there was something wrong. Its annoying to have to open the bag and then open the fry containers to see if they enclosed the proper items while you are in your car before you go home. I had to return to the store today to get sauce for the fries (supposed to come with sauce) and dressing and celery for the wings. They were apologetic, but I hope they are more careful in the future.",RWRVids6V5nK3q1dT6hl6g,3,"The food is good but if you order takeout, make sure you check that your order is correct. In 3 out of 4 trips there was something wrong. Its annoying to have to open the bag and then open the fry containers to see if they enclosed the proper items while you are in your car before you I had to return to the store today to get sauce for the fries (supposed to come with sauce) and dressing and celery for the wings. They were apologetic, but I hope they are more careful in the future. They took my number and said they were going to call me to give a $10 credit but no one ever called."
d2j71BW9shTfC_F3MmAAAA,3,"Went here for a coworkers birthday today for lunch. Loved the overall atmosphere and ambience. I ordered the Asian chicken salad and tomato basil soup (which was the soup of the day). The soup was excellent! Will definitely order again and I actually wished I had ordered the big bowl. On to the salad... Very good as well love the textures and flavors in it. Only problem was the chicken. I really cannot describe to you what was wrong with it because I cannot quite put my finger on it. I just found myself eating around it.  Maybe mine was just a fluke I am not sure.  If I decide to try it again I will just omit the chicken from the salad. 

And last but not least the reason I am writing this review... 2 of my coworkers ordered the Mediterranean  flat bread pizza. AMAZING! I immediately regretted not ordering it. If you like veggie pizza you cannot go wrong (and for all you vegetarians it is one of the few options you have here). I liked it so much that I ordered one to go. I admit it did not taste as great the next day. I will be back but I will go for happy hour next time (my coworker raved about the mixed drinks so much that I have to see for myself!)",xLiZyL1vELKq-xBtXvtflA,3,"Went here for a coworkers birthday today for lunch. Loved the overall atmosphere and ambience. I ordered the Asian chicken salad and tomato basil soup (which was the soup of the day). The soup was excellent! Will definitely order again and I actually wished I had ordered the big bowl. On to the salad... Very good as well love the textures and flavors in it. Only problem was the chicken. I really cannot describe to you what was wrong with it because I cannot quite put my finger on it. I just found myself eating around it.  Maybe mine was just a fluke I am not sure.  If I decide to try it again I will just omit the chicken from the salad. 

And last but not least the reason I am writing this review... 2 of my coworkers ordered the Mediterranean  flat bread pizza. AMAZING! I immediately regretted not ordering it. If you like veggie pizza you cannot go wrong (and for all you vegetarians it is one of the few options you have here). I liked it so much that I ordered one to go. I admit it did not taste as great the next day. I will be back but I will go for happy hour next time (my coworker raved about the mixed drinks so much that I have to see for myself!)"
RiwwM9NzSSWKHinPxRdvTQ,5,"Diner food upgraded. Set up so every seat is at the bar, except for the two booths. The food is awesome  Would be great for a late night-out recovery meal. Of course, I could eat this any time of the day, every day.",ZUmobyt4Q9GfXCZZlsFoIw,5,"Diner food upgraded. Set up so every seat is at the bar, except for the two booths. The food is awesome  Would be great for a late night-out recovery meal. Of course, I could eat this any time of the day, every day."
i4PRO6XtHF7K7Eh_DkhZgQ,1,"If I could have given 0 stars I would have!  
I went in to get an acrylic fill and not only were they so thick and ugly, but they were immediately lifting.  I complained to the manager who was rude and mean.  She made no effort to fix the problem.  Also, the salon looks very unclean.  I hope that this review will make you think twice before going here.",-iL2Ijt0KRopRjH1rgQWRA,1,"If I could have given 0 stars I would have!  
I went in to get an acrylic fill and not only were they so thick and ugly but they were immediately lifting.  I complained to the manager who was rude and mean.  She made no effort to fix the problem.  Also, the salon looks very unclean.  I hope that this review will make you think twice before going here."
HS2PZQVD8WuBpbBGpTgLWQ,3,Lived in Chicago for 2 years. I miss Dunkin donuts being on every corner. This one is a pathetic excuse for a DD. Slow service. I was literally just told they do not sell long johns. Yes you do. Don't lie to customers just because you are out of everything all of the time. How can a Dunkin donuts in Chicago that is basically run out of a closet be so much better than a full store with a full staff....,ATglQyzEOY7pUqK18YaWzw,1,"Lived in Chicago for 2 years. I miss Dunkin donuts being on every corner. This one is a pathetic excuse for a DD. Slow service. I was literally just told they do not sell long johns. Yes you do. Don't lie to customers just because you are out of everything all of the time. How can a Dunkin donuts in Chicago that is basically run out of a closet be so much better than a full store with a full staff.... 

Went back again. I don't know why I punish myself. The donuts are awful and the service sucks.  They need to close this location or get some new management."
